probe	sgd_id	sys_name	symbol	90	105	120	135	150	165	180	195	210	225	240	255	270	285	300	315	330	345
1769325_at	S000002375	YDL216C	RRI1	395.40198844913	375.35352400834	386.924154679707	366.385125185049	367.357961628186	363.232849386513	396.046476475133	366.568512862039	320.742595504537	296.822482424048	294.144889576844	281.148541728232	261.850189040637	244.668551158997	255.527024194135	223.488597130319	243.64786076963	247.841361671528
1769329_at	S000005264	YNL320W	YNL320W	2057.82380980548	2110.93067773394	2149.00368848623	2102.31579362377	1537.13045889154	2267.95298128391	1618.61372065124	2381.44986651663	2385.68308753364	2524.93000592888	2176.96443968783	2427.47767759979	2138.01626453522	2696.79884496747	2477.72633988645	2317.04340046262	2736.12431137669	2156.01982388029
1769331_at	S000000999	YHL007C	STE20	3738.60421750711	4035.27714222599	3744.04752913267	3433.33327609998	4245.78110292579	3012.23648618648	3985.84813808569	3158.37927927356	2863.99359315401	3118.36739398826	3201.85003492697	3462.9905896564	3661.46134749459	3296.97626433243	3287.13370201754	3183.2393694663	3124.51252534481	2771.29319089021
1769333_at	S000006144	YPL223C	GRE1	235.343737293947	201.494744375171	195.032028627872	183.86140851775	174.437740779115	221.036022399922	238.013040889812	274.665136594242	313.130321623534	359.227486430347	399.051042976073	469.703003538063	1037.540359996	1234.25944899931	1532.48054994611	2011.39618341239	2767.6548014412	3807.01048075677
1769335_at	S000001621	YKL138C	MRPL31	2473.27771856394	3379.50029303346	4596.79292447349	4962.4558603629	5820.54436333234	5210.30985480341	6411.60605624205	5435.49940153943	5580.18527341706	5396.40962540631	5701.45465973862	5350.39175445673	5509.57060244218	4866.70638532832	4873.33813933468	4240.38176749362	4125.6405755397	3424.91928105127
1769336_at	S000005070	YNL126W	SPC98	740.283391759865	658.419167176211	933.052920232756	1216.92205339411	936.687336164969	1423.96938715286	1046.30183520518	1172.08533443547	1008.93575178585	808.821398891902	714.567478706321	554.055374054536	379.197015911939	403.55774935557	440.899296062938	404.31915257232	366.544410393203	358.641669808362
1769338_at	S000001538	YKL055C	OAR1	402.621177328654	426.618773308091	384.725885574762	306.884876888128	227.09135856343	281.912207272914	214.468961668388	274.768265770963	279.603285492072	225.118598930976	242.775608156604	238.220392499149	233.244512419533	311.168574274053	236.621744443078	368.079201651007	360.024409049087	370.565840763252
1769339_at	S000004498	YML035C	AMD1	3291.86986776659	3556.37994206749	3322.96791017529	3203.61581608888	2729.42234700023	2856.66422477628	2449.0120287791	2718.59320155998	2749.55830903575	2604.10908720277	2641.22617210066	2614.55275974872	2670.35134003266	2719.4724936106	2591.5584273787	2650.69360425947	2528.4431381172	2780.30065329779
1769341_at	S000002128	YER087C-B	SBH1	8058.96438290855	8157.92330818545	8927.34333067089	9237.14216563736	8297.92395263316	9796.05025434527	8110.77137707341	9491.69199721335	9016.21638494498	8616.65182103115	8478.95369303563	8103.34544402427	6376.07218159514	7459.79712570968	7520.53257703768	7555.27022657268	7451.50849883031	7112.97918105809
1769342_at	S000001422	YIL160C	POT1	162.639281085616	183.720185648379	160.518605243204	182.526122674701	203.940161591065	182.805341509878	205.565662159055	187.603856705767	219.387998290489	197.370531790079	203.235512670114	235.028796754592	245.62114324122	250.831409895103	289.909453533379	336.845107275319	416.618705396156	526.933446549233
1769344_at	S000004040	YLR050C	YLR050C	3305.19180944472	4359.08718267065	4975.17005733951	5315.16294110956	3806.08716655478	4535.04470717088	3117.41101393218	4258.52405540935	3828.26107526922	3666.82629950552	3574.8970620632	3743.39837746028	3092.87420620376	4585.32298636799	5054.78989571643	5228.16813210583	5477.66101537183	5362.63855235567
1769345_at	S000005563	YOR037W	CYC2	946.602054372447	1106.55342821054	1045.8137666408	1048.24364325986	1229.36240829783	1010.2193049232	1223.32748157041	1010.91643483826	997.442402051269	964.13632356153	924.900653609189	897.208135712222	1053.53768607377	892.973193249657	952.654834089993	928.054928575914	896.484173023651	796.283550905406
1769346_at	S000005368	YOL008W	COQ10	962.885911491838	1029.62037367828	987.337432948623	988.504265754653	704.998165722533	908.225912140426	772.710737042964	949.884359520984	967.30319790228	943.538598552171	813.000787263805	840.092094068622	814.114117598095	1017.09822050441	977.384504938841	1008.67079448079	929.207846023507	1117.21030334649
1769350_at	S000006174	YPL253C	VIK1	381.970000889006	396.163692363422	511.993843646473	597.546207769426	656.939782863242	857.440090245667	815.576486256795	779.13095050821	718.782359644629	650.395504386933	576.069439425264	585.651073400393	428.892657150887	408.462303465901	457.199631854144	402.222764961693	395.595378795632	457.676910740586
1769352_at	S000002206	YDL048C	STP4	5336.43174277676	4241.36206387126	3897.33976505893	3654.75341747472	3005.36754198185	3375.2048769971	3192.31625830863	3304.16083745425	3456.15963746578	3521.20087508712	3321.35966203449	3424.5969164111	2820.33327502514	2749.77526544127	2665.90024179432	2866.67600388582	2824.59327588585	2838.26530912412
1769356_at	S000002463	YDR056C	YDR056C	2778.09561769596	3244.03401082973	3110.25294026804	3114.10614592192	2949.18539579429	2845.73668138395	2900.03682868323	3031.17767456914	2914.21754164656	2858.65921105067	2718.76290198082	2639.5348010117	3064.30625581535	3249.93517498385	3090.7980289616	3023.18129682642	3058.65865440634	2765.32005722089
1769358_at	S000005027	YNL083W	SAL1	1034.20084433747	1144.29039148175	1149.5552155004	1084.72165754526	991.320809522066	1082.50136478161	998.822583042283	1096.42949268461	1076.4741305702	1082.4327974694	1041.81359875394	1038.19302087423	958.351168166251	1046.1598765074	1104.86102221209	1071.73827402973	1070.49322055619	1201.16258006869
1769359_at	S000000677	YCR081W	SRB8	1116.82460124641	1252.13659340412	1004.21308527043	938.879183006403	940.454647901181	789.625777566066	808.215084015014	853.215695457016	729.660323097186	752.316877430284	728.18848646674	790.936562134186	697.871096791809	707.593043257657	669.52071289272	693.448687060178	649.653951294011	654.420276131289
1769361_at	S000002318	YDL159W	STE7	1028.40053889722	1022.30214127508	758.060692105675	827.74870276852	910.132460532526	773.72090556795	949.840054124768	796.112133037371	829.02597819001	813.8688100817	858.283426587445	858.965432270184	967.909470462881	817.320197541918	792.72840148039	774.925805737174	782.667520458773	812.537970641349
1769362_at	S000028818	YCR024C-B	YCR024C-B	18982.6753362263	17216.6023358478	16415.9475783239	15815.1051768231	15268.4165004704	16554.4170051972	16113.3669789182	17871.6695572187	19392.2479900292	19560.6806901236	20780.9555400785	19990.3485170142	22475.9756775015	21086.083028526	22200.7813175598	20298.8552550809	21138.3231755985	21537.4290860613
1769365_at	S000006075	YPL154C	PEP4	11597.2922299909	11403.4960323669	10637.282378568	10542.863254732	8790.543329092	11414.8166536531	10406.5154528156	13748.0895267597	14293.4986006659	15371.6658808399	15166.2833916042	16233.2399300094	14132.461291729	16695.6163945963	17654.7536772038	17631.0214728291	18548.9846725287	18842.1444342738
1769366_at	S000002427	YDR020C	DAS2	337.930524918945	375.441143522868	312.772977149529	297.27781677862	268.839343170296	242.889709759869	243.65470495786	237.29944840914	223.226465495283	237.753460329133	249.860413323945	232.916049824551	353.766686037212	314.941132111556	271.48103277641	301.692119640825	286.366915450911	258.433712231133
1769368_at	S000005816	YOR290C	SNF2	2218.80338089452	2056.05930472324	2339.54960178526	2183.64438272861	3200.08820126171	2603.90912221949	2778.64732531999	2438.28596455202	2258.74599600384	2247.50425389798	2132.7051960607	2265.29126103017	1817.71156130818	1822.24123182652	1625.79628655011	1650.0892070376	1713.86599863094	1612.14235030835
1769371_at	S000003499	YGR267C	FOL2	6070.45407095774	5862.72564058208	5583.02858168848	5843.26667300875	5913.1547383043	5457.43513073462	10577.953156231	5123.40191902859	5403.55641310519	5690.01812707819	5951.23689949444	6085.3667538849	6777.42337834689	6432.95006535253	6667.94426373456	6686.12378467708	6783.5584334508	6967.85872723763
1769373_at	S000005160	YNL216W	RAP1	2292.31808000115	1931.3918487877	1704.95718472414	1857.57666506191	2120.20273543098	2207.82384991704	2351.49909169074	2239.96893626268	2212.47101433472	1964.25676415162	1833.67716216514	1753.3627739103	1429.06356507611	1222.54873392837	1300.20269131311	1206.61040027708	1325.70119091986	1314.76292137302
1769374_at	S000001859	YFL034C-B	MOB2	777.429556045828	915.005052007668	740.133416276454	868.583744679508	1387.49241484031	918.092583659438	1393.21767738025	897.923059996419	902.560752287251	886.328914783674	887.297102839008	920.724402729581	1440.15806051977	1099.96622403106	1177.71975434751	1347.06820793755	1454.89115228374	1520.28626905779
1769375_at	S000000757	YEL031W	SPF1	10563.8382827098	10961.9818940154	11510.2275268193	11343.5758233434	10205.6230759584	11803.7685281673	9370.4958608472	11241.8343553758	10650.9543058678	10845.6195198136	10579.1750896327	10902.6954001219	8095.79950977492	10655.6571496353	10552.8776309624	10432.4700300596	10452.8737859421	9991.44669787405
1769377_at	S000000442	YBR238C	YBR238C	421.908010164594	490.406688415997	436.975122038737	430.465949006968	342.598483405588	440.644087770577	321.827510718682	437.72531023779	432.774370674712	463.396938768548	415.980382485724	454.730146862658	616.643611264035	829.476224342274	642.582311173701	836.598997970174	805.876510469834	855.087517611291
1769378_at	S000001849	YFL045C	SEC53	16803.5466533753	17551.7049278816	18358.9654963863	19211.9457188981	18019.4505694823	19099.5342158547	17416.2197214716	18382.2231704623	17296.2989921845	17052.0581559026	16193.8511566184	16172.1641699588	15792.2145901264	18118.2483238952	18140.5997231157	17660.3258025197	18531.2306262888	18072.2274768362
1769379_at	S000003190	YGL222C	EDC1	172.636406286366	148.547310641911	121.779009140994	147.957589400076	143.190177912975	140.733687774786	137.574063598007	135.518894424745	129.960176719657	132.381838214257	134.670433695568	149.294234880608	135.077263450364	129.840226629114	122.372209038223	128.886915426602	158.577290357191	170.230747798749
1769383_at	S000001460	YIR021W	MRS1	2088.17968961347	2339.88865837979	2648.1370399695	2713.01003765832	2009.71535306749	2810.80893297637	2095.77055583737	2552.44253616585	2414.53149215754	2363.47115650361	2195.94021797862	2188.70684900251	1691.64799928021	2102.96916006285	2049.17032804882	2118.08325959682	2000.31529468127	2049.22213542947
1769384_at	S000001056	YHR014W	SPO13	150.069339813264	151.744047231695	137.796853052936	133.01233281703	130.583166391003	178.797580739284	160.569800443059	193.685305775071	199.459271969742	200.855501502056	185.798032791189	220.622444692082	165.452303305969	173.742421103064	166.609998468224	263.2604358096	298.35084659812	330.861578020493
1769385_at	S000000732	YEL006W	YEA6	3469.99094563763	3158.16495715146	3136.85730174105	2879.9117286836	1798.91440324882	2824.32443253128	1838.72737352575	2808.21753814658	2617.99527748815	2549.98092955653	2490.57970511019	2240.84699204233	1772.81194057491	2571.7953467437	2305.5288348149	2619.78246360316	2663.51688513216	2675.28114353715
1769387_at	S000002187	YDL029W	ARP2	4717.94922627654	5817.97359475554	5188.22716550443	5640.49276796405	6784.36700309125	6056.56020083753	7112.11268771285	5825.51243498994	5752.55498695426	5775.44843987207	5696.49213324233	5912.96855002807	7275.47502981962	5864.98960061834	5953.61175749203	6089.15428738099	6132.25358524067	6627.8497506984
1769388_at	S000004393	YLR401C	DUS3	2723.88622912712	2348.58709128033	2370.11228541073	1826.53877348167	3011.83032725822	1469.04391182783	2520.70287629562	1319.53265725409	1344.3506372248	1416.42666967615	1543.14042013524	1671.99651997839	2368.68852750717	1359.8309694274	1388.43374598	1412.75488458641	1387.07284034147	1336.69389773648
1769392_at	S000028857	YOR192C-C	YOR192C-C	3089.99443468084	2451.91364333623	2430.53105140671	2324.89220910823	2006.1366211652	2636.77616789725	2098.87991823068	2681.95081951706	2660.35647660955	2599.30501271469	2487.82982053813	2700.01620626113	2020.95331784245	2265.24382447894	2333.53105189551	2340.76959568624	2262.05333184235	2258.2726746321
1769395_at	S000000828	YER026C	CHO1	5818.4416755935	6476.54045273026	7085.52322032211	7091.08411667204	5456.53181187204	7032.19530122204	5592.98185467503	7295.82890043997	7025.71010634892	7342.49922361914	6922.1568704457	7388.56812921137	6070.51274341497	7683.0383919986	7696.670498524	7383.28106286621	7439.55005783762	6876.14864109447
1769403_at	S000001678	YKL195W	MIA40	1212.1972544966	1581.98087059331	1940.7634657795	2056.56628855666	5174.19245545076	2477.44654166129	6537.3681981267	3199.01286507835	3237.1416986801	3408.96122656734	4228.46335169939	4328.55041496965	7213.67578515353	3646.77073677841	3847.48399115478	3553.50175502467	3526.63337853244	3236.72380834184
1769406_at	S000002551	YDR144C	MKC7	6058.42128290272	5004.84942190093	5980.65873862039	5683.27505368396	4196.08395499839	5669.68339823094	3432.18587112522	4487.95981107819	4116.95386312339	3925.69278012629	3831.94825941802	3525.80902019198	1903.85651631946	2841.87226983965	2788.57806914299	2681.18460196892	2595.71637804921	2479.74230752522
1769407_at	S000002847	YDR439W	LRS4	725.423937544175	664.672946742604	673.405277435993	607.198498121332	732.898886406303	584.73141545895	701.768274993574	577.772978516983	556.872708028907	536.490843789988	512.656018446658	507.51032688679	599.707936439623	501.14820846463	507.716110482618	519.118827452014	534.362145138187	492.219004472803
1769411_at	S000000353	YBR149W	ARA1	8467.19829563889	9452.11347768342	8816.50530724262	9086.15735466444	9721.41395544064	9357.69470132318	10566.4456636676	9145.21524992445	8985.04639258737	8635.83520761366	8410.44931764323	8276.19983939491	8792.91241219332	7443.3973183334	7262.23735815082	7154.28997473109	7307.0141353636	7816.49882068538
1769418_at	S000000916	YER114C	BOI2	1782.15482829217	1712.08140397432	1450.37218496767	1311.43005064756	2021.46668398653	1502.83504750086	1919.61624263381	1705.41037947069	1496.0556105986	1638.53545060905	1777.37195700465	2030.58175029979	2231.5484116375	1883.29280957255	2011.23819748991	2098.08908167446	2266.47513996296	2136.5585223189
1769419_at	S000004861	YMR247C	RKR1	9424.04282449014	8957.44787586991	7880.06835800144	7102.54590138558	7109.23873543416	6351.31647943816	6172.6748478597	6201.21408555639	5816.02177211401	5889.34289893919	6096.09992198833	6210.91023890898	5340.87814443832	5310.80391361594	5396.87597685926	5186.15570300761	5104.92763976066	5013.96164828608
1769420_at	S000004681	YMR076C	PDS5	1352.0294640443	1860.63652055488	2630.67982127576	3240.85106049286	6007.83658753621	3460.71752203757	4254.94488556087	2238.69685293067	1928.33908699397	1731.73290381036	1658.95885965699	1738.57448039442	1527.0917134663	1232.17947481457	1277.41422597597	1316.21117101394	1341.4314854591	1258.36948792761
1769421_at	S000003288	YGR056W	RSC1	1893.24539040217	1945.35461750454	1361.40961901048	1401.83232643823	1565.47309871391	1251.8110725152	1541.81618121686	1209.85814375078	1139.39853916529	1147.76465744999	1097.48142270822	1111.77276585231	1210.15097154836	978.889010477395	971.474050276801	1020.8688347696	1074.62880658819	1098.90141311772
1769422_at	S000000011	YAL013W	DEP1	535.920986938816	523.0548089471	587.549937630067	621.497633353494	1782.57829059891	677.366452325328	1880.10997207792	692.182480756051	653.403448571568	729.577809801434	651.583245622934	714.641907389087	1766.58587581216	769.325992517603	824.017561075882	865.61334139109	873.571101881605	916.547179470999
1769426_at	S000006206	YPR002W	PDH1	425.185536863408	443.656248273236	392.065085507142	469.420022412478	696.052120978659	866.709770724085	1741.6549666906	1919.67067914141	2418.54818546947	3005.79503775572	3417.74875326174	3876.45854164211	4876.6345267539	3807.01208367923	4062.9486382005	4109.6442189809	4231.92677374485	4186.54338276807
1769428_at	S000005701	YOR175C	ALE1	1325.9038172198	1512.36948494266	1623.19539273256	1961.14519698447	1706.03836335931	2452.72770107354	1921.57489729015	2336.96634336576	2261.07982084481	2150.7276749707	1941.95323805366	1991.60723193613	1382.64394263478	1979.91071728894	1939.91125407343	1943.08021886601	1926.59597573812	1911.63256030631
1769431_at	S000002326	YDL167C	NRP1	1160.26160053158	1119.71239449531	1022.36444184747	896.909914773976	991.214844042555	712.106995367531	765.624219692781	712.635297120145	734.606510010188	758.091292681595	795.030922588557	918.736271846876	935.074695875925	767.859800193827	649.230739432925	704.334876809631	677.556216098012	632.884633948222
1769434_at	S000002873	YDR465C	RMT2	4306.1410405091	3779.41071455947	3334.93113542242	2610.11767733702	2494.21007974568	1936.24482997088	1991.44036102494	1741.33652283073	1873.21284719619	2496.26286295939	2625.20865262126	2774.62192199988	3123.43369019749	2413.54873015502	2317.23968993361	2067.84845678913	2180.87267604353	1844.30850980821
1769435_at	S000003737	YJL201W	ECM25	1830.7370294406	1690.82661199123	1734.93122401373	1966.56068137283	2355.60300330128	2233.02970570718	2430.17141954708	2072.76327478852	1858.87160399863	1796.34615079843	1749.2369634046	1733.22441261141	1680.45347625607	1505.63951382824	1477.10271539498	1511.66679198265	1479.71104677846	1602.50165117407
1769442_at	S000002903	YDR495C	VPS3	1517.16462707111	1394.70321879773	1453.51813717379	1295.09650719341	1249.04846402462	1238.50420494185	1193.826612504	1195.16657201725	1079.31945363442	1215.56064417674	1202.62333365396	1197.16178251003	1006.54118244247	1124.16274136336	1124.67184324792	1067.09352750346	1027.55227511585	901.039342200872
1769443_at	S000002909	YDR501W	PLM2	224.366985609675	298.424587496585	388.198236908009	531.429154103876	495.523148856877	510.643614273437	445.047673724382	361.914456777661	320.643691487273	263.805421302348	246.419436137914	241.342639316912	240.608967449946	339.811032941541	262.19116288589	290.734183122887	274.096531121264	306.021161558338
1769446_at	S000001002	YHL010C	ETP1	110.683504438705	101.06956672249	99.1493800577285	108.639362348764	114.355913432683	100.247722880849	118.376352104544	81.4562580075922	90.8635182896536	90.8119428743227	103.909837213864	108.730328948865	146.533652000398	100.343641185368	101.091705980916	102.742295691334	117.974162331633	107.642610270387
1769448_at	S000001195	YHR152W	SPO12	336.333361688776	367.941267429401	425.16829974344	397.090498939413	507.171699509261	474.371741492317	910.840959167152	902.333002993552	1293.48274764294	1581.67070798709	2110.5548726209	2395.07769238589	3766.14310516386	2607.10321494226	2618.08162747102	2472.44903428443	2462.60159793855	2398.05087356102
1769450_at	S000000837	YER035W	EDC2	3221.63416921241	2747.44209525892	2876.04919842598	2346.48449533159	2322.14261658372	2604.49152870867	2703.34022541745	2749.84331994831	2520.43414144744	2598.73807015613	2622.75130947523	2650.11273625892	2830.98531121592	2164.13611692703	2025.05473385866	2844.27175815827	2644.59657611695	2735.19261411026
1769451_at	S000001044	YHR002W	LEU5	1244.21570873128	1154.25961524905	1042.79149966794	1066.36455609862	861.260085612211	1138.40823967238	849.79660758366	994.519165213041	1007.60432750567	929.077593506207	810.059314582973	794.856416729316	556.374352723219	710.481255866106	659.543386681121	613.743938057509	652.589619118432	670.35160633338
1769452_at	S000005941	YPL020C	ULP1	1677.06994626246	1711.74674527229	1672.04601483338	1553.26269594183	2050.76933487115	1431.97173517048	1839.71239942758	1375.42532903786	1403.13511207806	1568.35637361461	1542.83028063224	1667.08640450038	1756.01851226293	1612.2971107856	1661.90108038413	1663.14315816756	1864.96715397847	1623.45116858055
1769455_at	S000004276	YLR286C	CTS1	9453.5128679494	6193.76513882784	3304.93813673287	1989.18444762963	882.786111152651	1083.7867120011	729.111993117404	1591.46768572123	2238.70684138089	3326.31269098147	3753.75413991804	4520.1324171518	3992.88770514417	6715.85941376841	6554.73036892016	7815.40933039784	9173.35714716553	9320.09890110587
1769456_at	S000001544	YKL061W	BLI1	540.8157585229	504.033503651608	533.391892949822	530.266775999542	497.296462542149	480.670258190642	541.088582450961	428.02000351993	419.076401534687	370.913972702691	395.789049741597	310.049548252724	275.750569629869	291.427563383673	281.92230152379	273.351909430148	231.094248711333	245.744038020447
1769459_at	S000001173	YHR131C	YHR131C	583.74766511984	620.289348858451	458.176166230667	499.203300507554	533.312848585022	476.270927324348	481.149094411781	453.745717322951	439.815449425519	435.183162708313	452.309555969412	477.860897199194	600.882140575152	507.239440465681	419.941243082434	457.932834293532	460.579411490435	478.671959513354
1769460_at	S000003721	YJL185C	ATG36	1028.14102379358	996.556191801953	1049.88008792346	914.386115808226	553.53770100781	1035.75792517193	663.646085993707	1052.59383975582	1146.13950307642	1135.66362235875	1087.03497051782	1029.37972267933	869.607113308939	1378.67965367159	1284.16493691411	1441.93336662237	1411.42143273709	1564.96798650808
1769461_at	S000004936	YMR317W	YMR317W	117.357391663351	117.594028506239	131.870999764157	125.058468658504	137.248398918733	193.513631975221	204.550268807689	250.432807541952	252.285212945756	268.92528209398	321.670930223754	323.215258060946	282.569813478937	298.251916751517	315.568500220893	327.256852561789	387.572583214723	366.117977526698
1769462_at	S000001387	YIL125W	KGD1	7035.68141842483	9079.38995084074	8705.8799591861	8711.03746236726	9267.47297499219	8646.32003787221	8681.2347554363	8760.57629093285	8446.37034995386	8769.93252697956	8304.9361038398	9269.67706774522	10483.7042432868	9772.1577522775	9391.59634237182	9769.23087597981	9485.10749015234	9981.26877356506
1769463_at	S000005986	YPL065W	VPS28	1102.82588724968	1211.78574104707	1164.46193482237	1090.07247437019	1194.14617538547	1138.51608385866	1238.74665619353	1068.22673922107	933.316044333253	923.31869684081	872.891562336303	869.332194130306	798.97652222282	724.698996096171	730.60396569399	732.676797545237	758.291514170363	752.547730320004
1769464_at	S000003362	YGR130C	YGR130C	1998.06159137522	1832.55911625229	1738.40200168415	1756.73274225538	2932.58845286743	1983.87290173855	3644.14674449177	2335.63622573889	2379.04107922783	2455.87263800052	2742.97301565697	2925.50131996595	3205.63975849855	2373.35664890089	2605.46052483269	2451.64420154981	2513.56686381715	2738.35780151833
1769466_at	S000002207	YDL049C	KNH1	423.485180926588	528.836291192025	441.32981992632	537.81143872502	461.723671808769	521.805760433328	457.481396895224	535.584639353326	575.755142828629	533.46938018902	502.850219634352	523.621472241123	783.577114209327	861.157588491202	733.606650547519	754.51637660921	746.353638958649	727.613356412917
1769467_at	S000000269	YBR065C	ECM2	518.805369040268	627.720251220595	526.833419078205	437.86778675566	507.389228985553	445.594861210873	457.327188317645	431.939540940759	436.27205900979	373.567791260414	371.707225643566	405.555910276728	486.101171304467	466.445518638794	426.387189920297	411.254041249175	394.2841681621	373.389808246736
1769468_at	S000003842	YJR082C	EAF6	2535.88271537243	2474.51283158201	2573.61075119677	2224.50288469541	2166.0963363712	1943.81250680373	2059.55815874821	1825.19516049938	1729.53970523601	1702.25326306217	1654.13990142842	1611.57227643324	1513.31494418429	1542.06370385953	1550.07707963061	1523.38175997906	1544.87766655915	1384.69954662294
1769472_at	S000004794	YMR182C	RGM1	565.071788996239	571.786462411047	402.747595263077	481.738171444197	310.655007136978	396.973979387806	305.88022928687	420.243364464483	409.803853753966	438.932100467985	442.848218369346	459.327554993699	651.938325302065	989.144846052408	776.977877864432	1022.45384354725	1073.89877631348	944.903311258422
1769474_at	S000006185	YPL264C	YPL264C	221.199213261503	267.427220317879	316.375900825393	360.668624367359	311.425847616388	489.128122044873	329.943732665137	456.871313307985	404.013113644958	384.520198309999	329.476380900504	342.286987988493	227.796210769201	319.003094560843	296.262353467624	310.008115046758	298.406644351042	304.387299793578
1769478_at	S000006120	YPL199C	YPL199C	4993.67969110877	4338.96038616143	4719.04045200544	4107.85552172645	4707.24791507471	3960.52092522307	4809.02088778109	3868.17438713929	3764.15868317766	3832.70240259722	4155.37294661663	3969.48080931884	4269.71224709387	3713.48242533289	3692.88406668282	3233.05272813755	3205.14741933507	2794.33121432381
1769481_at	S000003312	YGR080W	TWF1	1886.38598663725	2311.99274086935	1908.1831269088	2105.17519543617	2273.45768683735	2017.3496053016	2609.27540569592	2126.03160350342	2080.57356647428	2043.55589569582	2026.00267717918	2069.88743808278	2928.58621259765	2226.67798079884	2394.33319784885	2677.76002675751	2714.8586357788	3082.85454945158
1769482_at	S000004115	YLR125W	YLR125W	429.602813610654	323.99617991756	284.726033831363	338.006167567947	290.068978413357	324.586093981366	244.349114833523	238.382549467565	254.681616772694	251.971859748024	292.115934083479	277.746355885444	217.145536150029	210.533704138801	194.41486155637	207.944978671013	189.386683481216	202.100847612375
1769484_at	S000005236	YNL292W	PUS4	1110.58942366229	1092.63863516628	1317.29952833466	1241.77600086037	1808.87939837729	1118.39625788456	1603.53752003455	1059.99859483418	1131.3574946095	1234.93823085326	1324.91299283387	1456.8776595315	1733.21239702831	1333.13387107923	1363.89518852472	1266.99027586479	1355.88741204272	1186.18431835807
1769487_at	S000001546	YKL063C	YKL063C	960.410227278617	994.139998051168	1119.84245891263	1099.49503915816	1342.32300171116	1144.44111395302	1378.82430764577	1135.8114085502	1164.79291187146	1160.60238494347	1157.01274685982	1153.95851448169	1305.96044880553	1232.51849572375	1210.76459471667	1194.82083011543	1063.54259597654	1064.04412760492
