gene_ID,12,24,36,48,60,72,84,96,108,120,132,144,156,168,180,192,204,216,228,240
PRP40,1671.028732,1641.456712,1379.934439,1471.93576,1604.883269,1493.483035,1577.27941,1386.397842,1537.791136,1314.548717,1347.482857,1320.696122,1314.392553,1258.303632,1308.321542,1279.347908,1349.721396,1414.801083,1520.627289,1445.632084
YJL147C,835.2801078,929.6417243,904.2039839,850.3153699,888.9323795,836.322009,756.3028883999997,761.570691,777.458563,737.5080629,776.6198684,741.7501959,785.8294739,741.563833,776.0200068,791.8104834,761.7099081,767.9551591,720.33822,769.6938597999997
RRI1,511.0095564,392.1063169,360.0012421,299.4325265,320.2025039,332.78400710000005,356.0025413,392.6096897,396.3685251,335.6035473,393.6881101,387.03598430000005,384.0533082,387.5455868,404.0760123,400.668713,403.2236043,409.4470253,427.4671261,428.5693049
YNL320W,4424.398274,4092.51236,4078.406574,3917.940883,3961.268004,4136.932271,4544.066652,4589.657098,4548.953441,4436.379952,4664.034621,4787.127264,4700.929733,4511.122604,4666.320135,4835.4841259999985,4233.8931200000015,4519.0207329999985,4484.555072,4398.485581
STE20,2300.64611,3184.642088,2794.278079,2540.407028,2882.670376,2728.13275,2798.362422,2820.517288,2684.122382,2610.650079,2519.750084,2700.244479,2482.283549,2474.633506,2648.363399,2345.737626,2495.009686,2532.887237,2602.487474,2495.363999
GRE1,936.2453811,1309.281499,1285.118618,920.4257786,675.0173131,527.9156925,461.7318142,435.628895,462.1694243,409.8968112,483.2155057,488.7375851,493.8404862,483.46547460000005,514.5580031000002,559.1170440000002,535.2593122999998,561.2920475,664.7965082000002,644.1136572
MRPL31,3126.192846,2803.04997,2422.176109,2139.227339,2297.641127,2237.014512,2216.151862,2191.257827,1772.725661,1990.785976,1892.649451,1901.447428,1905.614691,1915.868712,1972.479953,2055.133368,2055.735655,2104.713215,2119.59295,2114.747761
SPC98,355.7315416,438.6840935,872.7458716,962.1525348,755.8596150000003,503.7254082,320.5578681,483.8084793,557.6561244,603.2530509,510.9793763,532.0775388000002,520.4405174,534.9231940000002,517.1130865,518.2016930999998,509.2430297,493.1709226,474.2824105,515.0050858
OAR1,347.0683691,324.4164309,345.5931329,423.2944266,435.4374324,434.1457874,393.9817317,396.4376564,379.0117619,268.2633589,347.6576244,362.1461385,365.0909741,310.2463601,358.6250687,316.8350621,272.7094313,327.1773677,321.0991435,320.3572823
AMD1,2202.8649920000007,2189.089187,2050.881245,2283.83767,2244.480821,2444.342909,2323.644909,2273.831831,2236.600344,2178.612295,2199.885362,2268.259363,2331.38686,2224.240129,2285.367773,2381.353668,2283.580233,2320.021039,2420.773129,2441.820721
SBH1,6174.510549000001,8084.848279000003,10578.69986,10719.80596,10043.32005,9681.695303,9274.634424,9400.251802,10194.45293,9724.983307,10044.02452,9871.466001,10067.58622,9808.533637,9557.990272,9725.092499,9055.80454,9477.316812,9467.283726,9566.920741
POT1,2567.972674,1256.6798210000004,674.4420161,406.0546796,350.14796,286.8505725,268.3473249,261.5347489,250.11969680000004,159.9953241,214.4413926,198.4689933,194.1813831,182.3431137,186.677962,185.1239263,191.8945884,193.972112,156.7935438,179.5508564
YLR050C,5921.882032,8440.636497,10245.57662,9322.217844,6767.444825,5726.560646,6516.501709,8452.943142,9527.322295999998,9510.126265,9802.939118,9308.274015,9850.875663,9720.352834,9620.072227,10093.45383,9265.996973,9477.953117,7953.476858,9522.847424
CYC2,961.2453587,980.0694003,953.4971285,817.8551566000001,852.6560287000003,885.5291701,947.6794731,945.4651888,970.6064199,895.0569255,955.8987453,965.782977,922.1584544,907.2355575,938.7569599,938.824929,921.1216,935.6048667,958.5533729,877.2392687000001
COQ10,1850.515303,1486.246118,1227.794427,1709.78955,1720.266771,2163.327004,2102.413574,2078.9270300000007,2190.540993,2160.059197,2112.363903,2111.995674,2145.045683,2164.246631,2095.630875,2082.606497,2138.9422,2038.204209,2069.731457,1923.904299
VIK1,317.6867565,297.5928779,580.8939329,1024.007212,942.7828732,760.8709859,644.7495878999998,678.3713345,758.6119858,736.7689102999999,711.1472802000003,737.4110731000003,724.6157278,705.9920656,733.7763491000003,708.3772042,689.3731613,690.6433687000001,748.8561731000003,673.6146878999998
STP4,707.3601871000003,894.1650277999997,960.9743867,1188.482869,1158.262037,1287.265952,1172.324736,1259.849787,1331.461331,1304.83858,1329.829967,1338.814195,1447.17731,1443.073528,1471.323826,1454.8601640000006,1533.3170699999994,1511.776272,1452.523119,1542.506103
YDR056C,3769.457588,3305.732045,3699.041319,4121.291639,4244.645942,4486.432363,4665.922692,4561.220658,4459.749339,4643.356754,4391.329159000001,4370.244131,4336.316286,4352.6535490000015,4220.81776,4235.614845,4153.877967,4069.703572,3728.86468,3696.486109
SAL1,996.3588114,873.2417801000001,845.2814768,826.8467097,746.3359709,781.4450393999997,695.956789,693.7859145,670.2757281,615.7040657000001,675.4355204,655.2878053999998,645.1054086,653.1800861,649.6563175,678.5885585,630.4020682,632.5412352999998,666.3604865,636.9887332999998
SRB8,409.843934,466.0166806,426.7567252,405.76448710000005,448.1671868,523.6489489,496.3774668,469.9945991,466.304104,413.7460916,465.3264137,440.15292410000006,460.3068031,397.6707177,443.9613937,437.0722104,415.058966,453.3550428,433.9823701,430.2212858
STE7,692.4861629,554.7598084,498.1165812,465.6997813,540.6032157000002,596.4828266,554.1188376,551.2184948,527.6624429999998,501.4570406,550.4586806,524.5057102,534.3241054,519.360879,523.1065003,524.6622668,522.2636614,526.0071464,577.285803,524.6549219999998
YCR024C-B,17674.80735,17942.465790000002,18024.80391,17581.65118,18347.87221,20089.6973,19615.90569,19138.98706,18507.10764,19722.83504,18920.44076,19280.58169,19583.06007,19980.9068,19425.56659,18751.62541,18857.60543,18977.21998,18486.46769,19373.95861
PEP4,24224.26887,22923.83254,18593.09792,16001.35551,13565.690380000002,12544.26001,14136.919930000002,16064.4701,15741.90245,16116.27944,16662.78132,16082.28666,16392.91618,16152.75343,17095.525419999998,17881.649569999998,17990.443030000002,18605.716,17235.86646,19207.87517
DAS2,298.1509018000001,566.7410071,689.9595113,771.5798637999999,963.3343307,870.8153722000003,891.9111824999999,907.9085185,842.878294,796.5138607000001,800.0357847,803.3497607,775.1128401000003,694.9961877000003,674.4080557999997,641.4385724,586.5812626000002,623.2292616000002,590.5949236,579.2509254
SNF2,2221.668722,2110.550941,2242.380997,2465.418226,2812.735377,2516.163183,2460.523448,2450.9759670000008,2418.281508,2375.474123,2458.853314,2929.388002,2388.681367,2441.038989,2870.908721,2383.657778,2739.081538,2571.667955,2921.446384,2798.518279
FOL2,8454.543422,7407.809976,7445.942934999999,6855.673881000002,7275.932443000002,7664.638113,7646.977673,7287.559312,7203.796485,7290.005009,7345.162064,7740.664479999998,7478.182725,7570.341337999997,7764.818305,7514.667712,7662.620432,7622.771935,7895.355629000002,7854.159351
RAP1,1216.223328,1815.114478,2616.494668,2929.395187,2855.781485,2500.661967,2078.093031,2172.998094,2191.438449,2101.854097,1987.206739,1894.759509,1916.977713,1804.045885,1767.201188,1760.144492,1626.986691,1735.10559,1700.981451,1574.744433
MOB2,1154.843291,1429.835066,1531.242101,1431.790798,1396.180611,1309.83703,1432.609707,1525.717645,1441.617724,1497.859861,1437.697033,1544.859468,1358.558447,1477.164543,1471.946883,1374.236981,1493.644945,1436.350785,1428.143061,1377.611164
SPF1,8781.857579000001,10070.00305,12033.30767,11718.18706,10130.0648,9502.052673,8905.494594,9442.506209,9026.452038,9139.857212,8702.66314,8583.361049,8948.071075,8740.058452,8615.183745999999,8641.440431,8201.487457,8313.595382,8112.008045999999,7804.190188
YBR238C,313.0674909,445.0717926,680.0175661000002,967.767667,1101.698492,1045.764435,992.132959,1000.871697,916.0797778,864.7251426000001,1010.85207,966.2164497,1039.419464,984.0888374,930.3774523,961.2497395,840.5905538999997,914.4553898,980.6149728,923.4050459
SEC53,13859.09048,17459.94656,23842.69266,24402.85246,21591.71033,19840.18923,19424.44186,20178.59603,19555.52132,21331.78512,20436.264430000007,19889.62322,20420.84179,20401.60808,19369.2841,19869.2362,19272.32294,19027.77251,18006.31315,18830.25438
EDC1,861.8010777000003,645.9406893999999,577.6839643999998,672.5022188999999,671.1630322999998,739.7278462999999,614.8976679,682.7822154,743.363678,645.7378999,736.5644844999997,709.647504,704.1089958,694.9739456,731.1542602000003,663.4273929,692.9377191000003,666.9436372,736.5682397,636.4639067
MRS1,1907.703228,2885.599979,2482.587243,2740.111113,2466.481015,2960.907741,3075.804902,3096.199905,3163.460355,2763.989046,3113.965576,3090.322147,3052.687126000001,2910.485823,3071.826574,3158.027512,3007.374813,2932.77079,3366.229614,3109.861647
SPO13,160.9320176,139.12891269999997,137.1659785,118.1923684,131.69787730000002,150.4538556,141.4084244,135.62850790000002,129.9999216,92.97885405,140.8731182,137.74478180000003,137.5918018,132.2298233,147.5111776,161.0690633,150.76558889999995,172.40497240000005,142.7242985,180.3297204
YEA6,2548.547452,2279.369977,2332.398298,3018.428511,2706.749529,3063.493077,2715.667534,2483.430184,2693.925836,2420.764978,2531.096403,2544.568659,2599.706258,2457.816145,2438.664425,2514.346897,2283.380777,2323.036922,2545.011681,2506.688768
ARP2,9101.570475,7709.461896,6310.195154,5855.477295000002,5740.07575,5842.128491,6235.903017000002,6533.021863,6753.7896569999975,6308.527913,6699.384939000001,6757.102336,6470.778984000001,6575.286504,6832.615103,6733.253283,6945.578015000001,6868.094614,7315.055553,6923.7826129999985
DUS3,434.61569160000016,1028.702566,1258.335875,1421.242327,1669.273922,1422.536437,1343.771743,1288.602414,1229.063575,1217.239835,1249.830756,1301.508484,1218.042802,1147.557548,1171.712569,1035.062157,1025.760595,1047.410342,1153.167547,1003.924974
YOR192C-C,3223.883921,3045.648764,3372.746206000001,3588.198861,3581.329186,3972.3632,3687.520545,3625.843237,3776.087897,3997.096219,3771.301548,3868.32584,3924.124721,4101.71435,4174.761893,4088.894353,4294.336492,4248.372779,4128.835111,4174.296293
CHO1,10292.41172,9667.372267,8613.719545,9053.560788,8976.878179000001,8565.796219,8582.010248999999,8751.534212999999,8267.727814,8355.636393,8978.483834,8762.148847,9080.422164,9049.8913,9308.697114,9627.579181,9689.268905,9970.764724,9689.505859,9855.190436
MIA40,2943.013744000001,2268.838149,1611.658681,1530.408732,1542.5542779999994,1530.9771859999994,1912.363137,1856.268248,1834.524019,1773.113073,1644.443309,1925.278388,1619.110525,1738.0555370000006,2186.5929,1798.453361,2313.515765,2089.538691,2305.174976,2166.776551000001
MKC7,2089.546302,3556.530655,5051.2915619999985,4445.739907,4137.237757,3935.769673,3639.428182,3936.67058,4039.394971,3924.889728,4098.5684,3852.653527,4188.522954,4030.552437,3712.66983,3773.30653,3364.133696,3524.9298770000005,3554.524844,3353.634812
LRS4,715.1644726,692.2196772000003,663.8697693,642.1184095,772.1429969999997,816.732058,779.0774151,785.3153718,761.0287057,719.0116809,731.2978824,749.8949381,735.8097114,711.9755774,746.3759326,697.5372454,727.5142373,700.811933,758.95215,699.7264342999997
ARA1,16703.75109,12461.26054,8517.32948,6209.750136,4964.781832,5728.49855,7582.349215,8736.076311,8728.084826,8427.950727,7985.260026000001,8252.59525,7933.8765239999975,8153.9556159999975,8564.982973,9129.694841,9467.495272,9811.964913,9819.139555,9953.903413
BOI2,925.601243,1409.390732,1652.005285,2077.552396,2495.270405,2002.97417,1712.063195,1642.827649,1673.446234,1510.414458,1631.167186,1568.520439,1493.858246,1349.097635,1471.850426,1363.91059,1337.715228,1436.840224,1389.927957,1348.619025
RKR1,3787.889574,4404.324928,4306.9195,4485.506081,5400.712926,6233.360216,5983.783987,5878.423829,5616.852264,6042.173499,6164.693593,5979.041026,6153.765803,6184.718787,6166.70083,6150.346033,6166.823042,5893.937408,5523.70039,6003.348491
PDS5,1253.16407,3653.997825,5787.621686,3176.724568,1714.410322,951.8367826,1263.845378,2249.323046,2208.001353,1809.156941,1701.121015,1887.59707,1687.9026,1694.624602,1792.486851,1734.970019,1892.812914,1670.890972,1830.501746,1819.641809
RSC1,1356.992343,1263.626783,1120.420424,1308.716681,1401.647184,1390.990699,1167.9517560000004,1175.636725,1206.768268,1140.006703,1192.880527,1223.926791,1169.425946,1075.42238,1214.166588,1134.508841,1162.158224,1223.238039,1334.87646,1216.507096
DEP1,977.6173766,925.3467511,813.7218785,894.4890843000003,1075.1075939999996,980.3300546,981.3731574,974.9607931,981.7196516,846.2716684000003,908.0717192,986.8780967,855.1488870999997,850.1619011,962.9801717,790.2471741,958.9619284,890.8840518,961.6480718,881.9853308
PDH1,4511.871483,1094.252561,551.9482188,827.1532018999999,1342.819828,2004.687956,1495.686575,925.1831507000003,821.8085655,679.9153008,688.8659106,691.9432137,661.4591612,664.1846148,751.1990973,730.7764766,810.8053267000001,833.8002194000003,907.528022,868.9272578
ALE1,1883.855143,1413.90351,1857.42045,2020.535132,1933.817853,1794.070646,2158.597761,2347.59614,2264.732560000001,2370.542949,2181.80244,2168.909669,2212.972245,2228.585278,2144.68906,2176.841991,1970.11409,2022.177269,1934.738353,1749.03865
NRP1,514.025015,1198.90152,1319.158425,1279.155341,1553.649507,1517.424855,1384.777615,1299.823593,1338.610743,1273.616325,1217.227767,1254.907573,1144.942377,1183.318766,1155.631076,1026.963335,1035.814128,1031.239315,1095.890091,1029.309677
RMT2,409.3390994,1908.172792,2830.200147,3041.16723,4140.350501,3977.537563,3542.105374,3191.550713,3611.550314,3816.131998,3709.702316,3756.433623,3808.449639,3415.184983,3457.461043,3219.779162000001,3128.646410000001,3196.19932,3138.461725,2838.863745
ECM25,1640.480407,1838.725685,1963.608098,1809.130247,1730.5603239999994,1517.948715,1411.545888,1400.247085,1406.063226,1258.086957,1289.843089,1165.132535,1168.151522,1083.487308,1100.081276,1132.30049,1071.880973,1100.866781,1211.80997,1122.645179
VPS3,1085.786477,915.8344584,868.2415009,806.6993054999997,841.6380412000003,894.6687767000003,895.6195435000003,857.0758992000003,852.8978318,847.0876950999997,854.6427002999999,862.4577997000001,860.1536151,873.0940842,897.2137960000001,915.309868,959.7146415,959.6429885,971.5801947999997,953.8369173
PLM2,388.0060319,548.1894842999999,947.3783602,685.1043836,406.1422468,324.3057047,300.23803819999995,375.5714463,373.3136492,317.5745011,350.5581244,362.0243386,359.3863152,377.8105464,384.8729077,372.243961,355.9059251,369.3865687,363.9136952,395.1846373
ETP1,402.1182149,243.8167547,204.1664172,164.85465219999998,196.1277734,199.7914196,245.4252173,241.5134463,213.3291752,236.52254,209.7333525,270.90092910000004,230.06514840000003,273.3587956,257.523706,238.2133022,259.3463871,259.8055641,219.2218222,247.12491980000004
SPO12,2087.072095,1870.486417,1372.823419,1079.881072,1996.835675,3576.393187,4344.276816,3908.982544,3663.436694,3550.8081799999995,3596.445868,3648.111477,3353.337329,3315.590747,3562.4033270000004,3296.904231,3598.044229,3638.743447,3978.385749,3656.129099
EDC2,4950.852606,4542.882332,4049.053787,3850.362276,3983.020598,4243.146375,4883.107397,4465.705133,4861.053356,3571.851873,4401.665039,4306.249891,4215.926302000002,3769.93962,4433.74683,4066.043215,3957.652348,4213.290907,4788.482351,4276.529296
LEU5,1405.077927,961.791859,855.0699914999999,945.1719627999997,783.7137305,898.16454,974.1879058,934.9356359,886.7280569000003,949.0058736,916.0043273,912.6896325,912.6269323,917.6686712000003,864.2492576,874.893744,833.6782117,869.195567,899.2559535,889.6016846000001
ULP1,1712.044845,1828.189326,1768.905593,1917.339069,2111.3537690000007,2048.8623,1927.022705,1683.811575,1813.175352,1790.576643,1831.525168,2074.73706,1781.7209280000006,1916.352296,2179.486253,1907.731046,2101.549717000001,2027.663627,2062.441594000001,2085.046937
CTS1,5877.545016,2776.596032,1844.694877,1600.807849,1375.012454,1244.192686,1238.442998,1367.825118,1395.604199,1536.062527,1742.152549,1843.833973,2157.904032,2461.619708,2770.681357,3377.466928000001,3530.734377,4027.662281,4231.7241509999985,4434.002575
BLI1,815.0986982999997,613.8726188999998,644.8276437999998,519.3409741,467.7577664,509.832844,510.84972,476.791526,441.0998123,497.6652819,462.9013124,480.9135456,462.984458,524.1968025,485.97174360000014,521.0921907,550.6637877999998,493.8100329,508.5069477,539.2624548
YHR131C,702.968395,561.0028392999999,524.6178927,458.2948813,473.4754712,558.7721524,548.0014848,543.6111063,539.8188332000002,487.2273842,514.5227132,506.5340108,506.7921827,509.62265880000007,494.9030679,496.9348147,462.629717,493.32696560000005,494.35739410000014,458.8161183
ATG36,1837.335048,1348.711978,1341.902027,1393.599101,1066.816295,1050.809711,981.265801,1053.721015,1002.535252,938.0087187,1048.455643,986.7712802,1032.530025,1007.863305,967.5268498,1164.123699,1019.410906,1048.467387,1211.551021,1174.812333
YMR317W,187.6027431,215.7066316,171.3599105,225.1841424,190.0237086,198.1424046,166.0312084,178.7993937,179.0548427,130.24317079999997,174.49719240000005,175.7027006,175.540051,170.81658149999996,172.56098219999996,177.87066430000004,144.497939,163.7652877,153.89900669999997,184.3596142
KGD1,7914.701578,6671.315542,5245.1664329999985,5562.321582,4810.760859,4740.870046,4599.663668,4581.605918,4426.389328,4594.76299,4604.639514,4134.900772,4389.402504,4497.059152000002,4430.474485,4751.996578,4795.037351,4720.276051,4539.778547999998,4689.499804
VPS28,1509.260217,1329.896979,1299.226461,1468.288935,1573.119605,1566.897381,1684.118057,1776.97668,1677.208113,1813.926527,1831.640991,1805.571377,1779.632622,1853.192268,1881.616483,1830.194032,1916.428924,1989.48543,1940.67894,1889.061178
YGR130C,3352.757781,1837.027493,1154.1532960000004,991.6595692,1065.975258,1222.19268,1714.939207,1770.796534,1698.9275329999994,1525.78382,1494.308453,1611.098142,1366.438746,1496.973119,1585.782463,1512.458887,1718.6724829999994,1587.741255,1819.296824,1662.069194
KNH1,352.5726001,447.0525399,669.5725377,568.6616484,438.0434806,383.5026646,360.8485419,387.5749672,409.5136579,399.1944365,501.7863116,498.6682005,505.5218537,518.1124018,531.8907192,574.4256215,577.7643475,584.5068737,627.8400795,629.3511776
ECM2,292.6056855,270.47617460000004,244.1180136,273.61931339999995,356.7267355,309.5980374,316.4863975,300.0022751,296.1640533000001,235.0796594,290.7388439,348.05679560000016,305.7247753,284.5503874,317.10278660000006,311.5725283000001,301.6964186,293.4520849,306.3248113,287.7691972
EAF6,1970.736097,2151.897182,2033.133519,2050.007785,2071.344622,2206.548883,2237.751786,2208.816759,2206.273392,2486.231893,2234.661661,2362.559135,2304.585993,2445.690946,2398.620359,2379.52098,2624.011863,2502.044925,2442.280053,2555.187313
RGM1,826.6343671,892.4616274,841.8782369999999,938.0731185,960.5426571,682.9231298999998,646.5367282999998,714.9361742000001,679.4183045,590.3019902999997,625.516535,553.7877901,561.2378597000002,468.41946039999993,461.3757247,459.75345030000005,425.128806,408.6910341,413.2319516,409.1117763
YPL264C,1531.306675,876.4051027999999,849.8856099999997,858.670259,732.5040487000001,621.5541046,621.0315367000002,689.2042779,659.925318,672.9465735,783.0747397999999,791.5876087,832.4773494,790.5594530000003,828.1062755,902.3514953,781.1935637,893.769093,946.4331578,855.5787507000001
YPL199C,2281.806027,2221.285882,2414.825589,2398.623558,2989.065912,3359.698011,3587.30268,3523.711783,3633.044664,3584.152575,3371.672254,3464.312436,3237.867288,3346.679794,3213.124717,2909.635505,3092.794527,2816.154056,2915.583455,2772.102649
TWF1,3618.488363,3046.678701000001,2397.15259,2372.093485000001,2237.392964,2450.564455,2736.514359,2957.033167,2960.256183,2874.669097,3204.805111,3059.262227,3132.338204,2984.625659,3268.724246,3203.987477,3334.487388,3487.828818,3671.997989,3545.325305
YLR125W,243.6989937,182.9150278,169.3046675,165.5603822,203.5417718,217.1710475,196.6356759,187.66602230000004,219.0794859,137.88638269999998,222.39405930000004,204.9209078,202.3627623,220.3831776,231.1071683,225.3346471,226.21720750000003,236.1275177,232.9476477,238.7528598
PUS4,627.7208472,978.0346328,1175.340413,1120.224799,1348.480073,1409.561183,1405.4075369999994,1462.347316,1507.200544,1373.223516,1412.364842,1384.443299,1350.857894,1355.683405,1336.732782,1253.315747,1337.181502,1220.056821,1277.140852,1184.57487
YKL063C,2840.335616,3520.543976,3937.882508,4096.221561,3998.998419,3819.549501,4328.668589,4398.99826,4080.1807340000014,4383.323328,4184.482584,4620.159539,4212.819857,4345.340702,4342.5170229999985,4051.770394,4449.757083,3972.358418,4004.682815,4008.047994
DOT5,4639.431321,3783.747063,3166.833313,2782.183996,2640.377021,2827.547716,3173.898522,3624.468662,3761.606782,3516.679851,3764.576575,4024.832329,3997.728237,3836.837378,4295.370979,4232.959273,4474.2619380000015,4616.211829999998,4980.30342,4748.8745
DAM1,1079.7313359999996,1168.2161130000004,1445.233202,1558.271105,1630.35744,1291.492986,1312.698181,1386.263098,1504.947247,1390.005005,1454.2121960000006,1454.052508,1362.49166,1347.305376,1431.749288,1323.511717,1462.412402,1442.800194,1426.159904,1438.9380119999994
PDR8,666.6030317000002,442.1067295,522.908809,431.2344079,373.1891393,421.4433538,416.9252506,421.3800294,444.3032951,426.87645410000016,423.7347393,431.0156,444.6040665,439.449124,420.9844794,464.352516,429.8450006,441.7596784,439.0804825,431.2182182
MNN9,4356.813655,5719.942285,6478.112716,5977.797135,6409.868936,5946.270253,5918.126475,6171.092985,5862.781113,5845.238956,5828.326922,5824.8276689999975,5593.72658,5541.276032,5623.033523,5255.836911,5477.860477,5401.181812,5375.135656,5024.181987
RPS17B,13206.70107,15055.03491,17798.48532,18546.84385,21398.17519,22145.57271,22679.08375,22722.27145,23206.66759,21968.59476,22803.25442,22216.22484,21995.10553,21169.88469,21574.51914,21541.85342,21155.43036,21291.29746,21614.55975,20459.90806
OST6,3967.397405,5413.337794,6452.281223,5911.421355,6303.592137,5953.940095,5905.878503,5637.624443,5573.90521,5393.873983,5510.150932000001,5463.760088,5508.194417000002,5412.031828,5207.377043,5316.7393219999985,4696.022368999998,4972.868928,4549.864073,4626.678027
TPK3,870.5843123999997,1499.43381,1594.102949,1687.5324059999994,1968.225099,1771.586768,1758.8301239999994,1741.6248100000007,1821.944282,1758.681448,1771.754825,1725.0108329999994,1658.744084,1649.017508,1690.833665,1542.391273,1592.233689,1510.547143,1589.619255,1514.837179
HOM6,18438.1298,18431.32911,17087.492459999998,17162.701680000002,18251.75929,18213.71743,18407.57175,18455.97271,17529.31554,18234.90508,18407.91253,18796.35626,18335.73615,18520.92306,18695.5773,18630.85604,18980.166230000006,18874.10812,18114.59153,19271.69308
DBP6,725.0415712,1620.271743,1844.269091,2708.4109550000007,2894.573185,2803.205115,2077.494454,1947.060026,2072.54672,2116.045961,2047.281656,2104.069551,2073.99073,2059.852791,1970.4996670000005,1933.994034,1907.325089,1862.714876,1854.07465,1778.412543
HAL5,1498.734381,1725.005131,1543.969797,1453.097342,1481.846702,1448.215302,1646.281845,1655.662021,1466.993335,1495.411149,1547.051419,1534.5396560000006,1446.72593,1490.539667,1542.7981109999994,1528.602406,1686.7849850000002,1633.377568,1589.684343,1661.222899
YFL012W,172.9622778,289.963235,322.7024719,300.9335611,207.5587732,232.6862196,206.3656786,223.3180184,260.5388533,163.2045072,231.9586808,260.4786777,289.2869676,235.6452243,275.7606947,246.5678589,223.9147944,264.6678337,302.4650855,270.1756495
YDL086W,11879.43882,13974.85481,11690.66338,10789.12999,10772.06162,11465.9751,12550.05418,13404.84942,14278.368669999998,14117.5134,14909.71156,14614.46415,14587.14759,14398.02893,14429.23766,15024.836469999998,14908.11431,14837.55744,15077.53602,14928.59558
CWP1,18294.51305,18645.77353,16007.71172,18530.0885,16996.62839,13589.63288,14867.66316,17092.76348,18261.25418,19590.87636,20360.01713,19962.48321,19520.18458,19463.9085,19707.39502,20450.40982,20184.77983,20936.02179,21052.17368,20431.613380000006
PER33,9552.219062,7890.862759000002,6641.161190999997,6256.4496130000025,6387.654792,5994.038846,6441.1535090000025,6758.694001000003,6037.528729,5846.816376,5630.869843,5726.9429439999985,5591.043313,5656.177836,5614.116099,5596.843877,5261.522813000001,5417.573793,4737.230014,5110.072777
AIM4,888.0517950999997,1015.004478,970.7150271,1065.462481,1248.950141,1420.534534,1380.853824,1427.349581,1464.787566,1343.477574,1403.21067,1363.013343,1416.4054230000006,1342.828905,1397.167949,1379.326472,1350.624459,1369.423901,1291.06443,1401.504141
GIM4,3014.993731,3638.243123,4363.787879,4307.2940899999985,4771.52298,4735.122883,4744.700538,4604.026457,4893.834593,4771.717708,4731.7339280000015,4775.2008350000015,4456.754464,4496.741863,4436.313492,4220.645594,4217.060945,3979.526896,4111.798531,3830.752165
MSC2,1674.087635,1779.3250239999998,1758.439077,1648.863962,1703.213741,1853.635607,1787.5307,1806.445229,1886.297402,1632.419581,1912.512697,1798.091361,1859.676787,1707.265373,1749.251803,1864.756851,1627.377184,1731.8560149999994,1895.259526,1708.7466760000002
YKL075C,748.7128715,809.6390271,779.473145,862.423518,998.9816674,925.5252655,950.8154955,902.9702532,901.0710308,842.6678886,887.3322695,861.395103,841.3000336000001,852.046395,880.9046486999997,828.2059408,843.5968722000001,823.1796647000001,818.1219525,808.4616923
AIM18,3655.075976,2360.060831,2093.235033,2122.454347,1657.859573,1918.847137,1802.108369,1911.60439,1948.258633,1953.414295,2002.454147,1947.005002,2097.753981,2103.425522,2050.721842000001,2294.782155,2189.587357,2231.551379,2359.408825,2361.701357
